"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RN7SKP60","RN7SKP60",0,NA,NA,NA,NA,NA
"RNU6-56P","RNU6-56P",0,NA,NA,NA,NA,NA
"RNU7-11P","RNU7-11P",0.0894448445282099,0.0386192648689605,0.151907570875714,0.235712962518797,0.813655410650317,NA
"RN7SKP272","RN7SKP272",0.106453655430877,-0.0233967412495678,0.151907570875714,-0.14863289545726,0.881843314492441,NA
"LOC124900352","LOC124900352",0,NA,NA,NA,NA,NA
"RNA5SP420","RNA5SP420",0,NA,NA,NA,NA,NA
"RNU6-1006P","RNU6-1006P",0,NA,NA,NA,NA,NA
"RNU6-345P","RNU6-345P",0,NA,NA,NA,NA,NA
"RN7SKP2","RN7SKP2",0,NA,NA,NA,NA,NA
"RN7SKP233","RN7SKP233",0,NA,NA,NA,NA,NA
"RNU6-410P","RNU6-410P",0,NA,NA,NA,NA,NA
"RNA5SP337","RNA5SP337",0,NA,NA,NA,NA,NA
"RNU6-388P","RNU6-388P",0.578887621924253,0.0356522701830646,0.166328203778534,0.280454934153121,0.779128495922265,NA
"RNU6-148P","RNU6-148P",0,NA,NA,NA,NA,NA
"RNVU1-23","RNVU1-23",0,NA,NA,NA,NA,NA
"RN7SKP11","RN7SKP11",2.82657758367124,-0.0142952798748375,0.313919628987003,-0.280654934510277,0.778975076995584,NA
"RNA5SP135","RNA5SP135",0,NA,NA,NA,NA,NA
"RNA5SP533","RNA5SP533",0,NA,NA,NA,NA,NA
"RNU6-1212P","RNU6-1212P",0,NA,NA,NA,NA,NA
"RNA5SP186","RNA5SP186",0,NA,NA,NA,NA,NA
"SCARNA21","SCARNA21",0.687521316378512,0.0831732903142183,0.218515459292657,0.409094026102703,0.682470660123941,NA
"RN7SKP99","RN7SKP99",0,NA,NA,NA,NA,NA
"LOC124900437","LOC124900437",0,NA,NA,NA,NA,NA
"RNA5SP101","RNA5SP101",0,NA,NA,NA,NA,NA
"RNU2-46P","RNU2-46P",0.761667137003516,-0.066859163625226,0.20507392092624,-0.202279285088886,0.839698393344362,NA
"RNA5SP230","RNA5SP230",0,NA,NA,NA,NA,NA
"RN7SKP5","RN7SKP5",0,NA,NA,NA,NA,NA
"RNA5SP503","RNA5SP503",0,NA,NA,NA,NA,NA
"RNU6-389P","RNU6-389P",0,NA,NA,NA,NA,NA
"RNU6-1271P","RNU6-1271P",0,NA,NA,NA,NA,NA
"RNU6-375P","RNU6-375P",0,NA,NA,NA,NA,NA
"RNU6-570P","RNU6-570P",0,NA,NA,NA,NA,NA
"RNU6-448P","RNU6-448P",0,NA,NA,NA,NA,NA
"RNU6-1183P","RNU6-1183P",0,NA,NA,NA,NA,NA
"RNA5SP278","RNA5SP278",0,NA,NA,NA,NA,NA
"RNA5SP243","RNA5SP243",0,NA,NA,NA,NA,NA
"RNU6-909P","RNU6-909P",0,NA,NA,NA,NA,NA
"RNU7-188P","RNU7-188P",0,NA,NA,NA,NA,NA
"RNA5SP312","RNA5SP312",0,NA,NA,NA,NA,NA
"RN7SKP98","RN7SKP98",0,NA,NA,NA,NA,NA
"RNU6-334P","RNU6-334P",0,NA,NA,NA,NA,NA
"RNU6-1137P","RNU6-1137P",0,NA,NA,NA,NA,NA
"RNU6-1213P","RNU6-1213P",0,NA,NA,NA,NA,NA
"RN7SKP197","RN7SKP197",0,NA,NA,NA,NA,NA
"RNU6-430P","RNU6-430P",0,NA,NA,NA,NA,NA
"RNU6-1236P","RNU6-1236P",0,NA,NA,NA,NA,NA
"RNU6-699P","RNU6-699P",0,NA,NA,NA,NA,NA
"RNU6-548P","RNU6-548P",0.132040666604773,0.0386192648689605,0.151907570875714,0.238552058169751,0.811452943893437,NA
"RNU6-685P","RNU6-685P",0,NA,NA,NA,NA,NA
"RNU6-1096P","RNU6-1096P",0.285343344487296,0.0351918034170225,0.152036760802989,0.125170566357316,0.900388518595225,NA
"RNU6-303P","RNU6-303P",0,NA,NA,NA,NA,NA
"RNA5SP342","RNA5SP342",0,NA,NA,NA,NA,NA
"RNU6-894P","RNU6-894P",0,NA,NA,NA,NA,NA
"LOC124900212","LOC124900212",0.106453655430877,-0.0233967412495678,0.151907570875714,-0.14863289545726,0.881843314492441,NA
"RNA5SP330","RNA5SP330",0,NA,NA,NA,NA,NA
"SCARNA3","SCARNA3",0,NA,NA,NA,NA,NA
"RNU6-1003P","RNU6-1003P",0,NA,NA,NA,NA,NA
"RNU6-201P","RNU6-201P",0,NA,NA,NA,NA,NA
"RNU6-158P","RNU6-158P",0,NA,NA,NA,NA,NA
"RNU6-789P","RNU6-789P",0,NA,NA,NA,NA,NA
"RNU6-762P","RNU6-762P",1.37929156679001,0.176884804584056,0.289969213590334,0.554527910526396,0.579217609842733,NA
"LOC124900435","LOC124900435",0,NA,NA,NA,NA,NA
"RNU6-365P","RNU6-365P",0,NA,NA,NA,NA,NA
"LOC124900529","LOC124900529",0,NA,NA,NA,NA,NA
"RNA5SP404","RNA5SP404",0,NA,NA,NA,NA,NA
"RNU6-64P","RNU6-64P",0,NA,NA,NA,NA,NA
"RNU6-218P","RNU6-218P",0,NA,NA,NA,NA,NA
"RNU6-1015P","RNU6-1015P",0,NA,NA,NA,NA,NA
"RNU6-231P","RNU6-231P",0,NA,NA,NA,NA,NA
"RNU6-1223P","RNU6-1223P",0.782491290540674,0.127783298648709,0.231115291432071,0.548324811846889,0.583468893481163,NA
"RNU7-172P","RNU7-172P",0,NA,NA,NA,NA,NA
"RNU6-1220P","RNU6-1220P",0.0894448445282099,0.0386192648689605,0.151907570875714,0.235712962518797,0.813655410650317,NA
"RNA5SP423","RNA5SP423",0,NA,NA,NA,NA,NA
"RNU6-1270P","RNU6-1270P",0,NA,NA,NA,NA,NA
"RNA5SP340","RNA5SP340",0,NA,NA,NA,NA,NA
"RNA5SP290","RNA5SP290",0.808995057492029,-0.0291471380315438,0.212259809046672,0.00247092752614131,0.998028487082202,NA
"RNU6-264P","RNU6-264P",0,NA,NA,NA,NA,NA
"RNU6-897P","RNU6-897P",0.242557302550426,-0.054404744308832,0.151907570875714,-0.313161542816502,0.754157934326294,NA
"LOC124903423","LOC124903423",0,NA,NA,NA,NA,NA
"SCARNA1","SCARNA1",0.136107913461643,-0.0233967412495678,0.151907570875714,-0.145051960308831,0.884669847164372,NA
"RNU6-1314P","RNU6-1314P",0,NA,NA,NA,NA,NA
"RNA5SP490","RNA5SP490",0.318267551810838,-0.0242147245913924,0.152001507196924,-0.131469339223105,0.895404039778983,NA
"RNA5SP165","RNA5SP165",0.139554521458751,0.0386192648689605,0.151907570875714,0.24202878139032,0.808757861769012,NA
"RNU6-232P","RNU6-232P",0,NA,NA,NA,NA,NA
"RNU4ATAC9P","RNU4ATAC9P",0,NA,NA,NA,NA,NA
"RNA5SP40","RNA5SP40",0,NA,NA,NA,NA,NA
"RNA5SP402","RNA5SP402",0,NA,NA,NA,NA,NA
"RNA5SP170","RNA5SP170",0,NA,NA,NA,NA,NA
"RN7SKP258","RN7SKP258",0,NA,NA,NA,NA,NA
"RNU6-993P","RNU6-993P",0,NA,NA,NA,NA,NA
"RN7SKP147","RN7SKP147",0,NA,NA,NA,NA,NA
"RNA5SP400","RNA5SP400",0,NA,NA,NA,NA,NA
"LOC124900427","LOC124900427",0,NA,NA,NA,NA,NA
"RNA5SP159","RNA5SP159",0,NA,NA,NA,NA,NA
"RNU6-1057P","RNU6-1057P",0,NA,NA,NA,NA,NA
"RNU6-1028P","RNU6-1028P",0,NA,NA,NA,NA,NA
"RNA5SP70","RNA5SP70",0,NA,NA,NA,NA,NA
"RN7SKP183","RN7SKP183",0,NA,NA,NA,NA,NA
"RNU6-165P","RNU6-165P",0,NA,NA,NA,NA,NA
"RNU6-367P","RNU6-367P",0,NA,NA,NA,NA,NA
"RN7SKP234","RN7SKP234",0,NA,NA,NA,NA,NA
"RNU7-35P","RNU7-35P",0,NA,NA,NA,NA,NA
"RNU6-844P","RNU6-844P",0,NA,NA,NA,NA,NA
"LOC124902337","LOC124902337",0,NA,NA,NA,NA,NA
"RNA5SP66","RNA5SP66",0,NA,NA,NA,NA,NA
"RNU6-111P","RNU6-111P",0,NA,NA,NA,NA,NA
"RNU1-54P","RNU1-54P",0,NA,NA,NA,NA,NA
"RNU6-1073P","RNU6-1073P",0,NA,NA,NA,NA,NA
"LOC124900313","LOC124900313",0,NA,NA,NA,NA,NA
"RNU6-1231P","RNU6-1231P",0.106453655430877,-0.0233967412495678,0.151907570875714,-0.14863289545726,0.881843314492441,NA
"RNU6-667P","RNU6-667P",0,NA,NA,NA,NA,NA
"RNU6-1315P","RNU6-1315P",0,NA,NA,NA,NA,NA
"RNU6-889P","RNU6-889P",0,NA,NA,NA,NA,NA
"RNA5SP380","RNA5SP380",0,NA,NA,NA,NA,NA
"RNU1-45P","RNU1-45P",0,NA,NA,NA,NA,NA
"RN7SKP105","RN7SKP105",0,NA,NA,NA,NA,NA
"RNU6-1261P","RNU6-1261P",0,NA,NA,NA,NA,NA
"RNU6-176P","RNU6-176P",0,NA,NA,NA,NA,NA
"RN7SKP283","RN7SKP283",0,NA,NA,NA,NA,NA
"SNORA50B","SNORA50B",0,NA,NA,NA,NA,NA
"MIR2355","MIR2355",0.136107913461643,-0.0233967412495678,0.151907570875714,-0.145051960308831,0.884669847164372,NA
"RN7SKP256","RN7SKP256",0,NA,NA,NA,NA,NA
"RN7SKP64","RN7SKP64",0.139554521458751,0.0386192648689605,0.151907570875714,0.24202878139032,0.808757861769012,NA
"RN7SKP35","RN7SKP35",0,NA,NA,NA,NA,NA
"RN7SKP40","RN7SKP40",0,NA,NA,NA,NA,NA
"RNU6-902P","RNU6-902P",0,NA,NA,NA,NA,NA
"RNU6-731P","RNU6-731P",0,NA,NA,NA,NA,NA
"RNU7-156P","RNU7-156P",0,NA,NA,NA,NA,NA
"RNU6-1238P","RNU6-1238P",0.403635854668297,0.102149828627322,0.152068842601296,0.4981310937228,0.618391645924048,NA
"RNU2-12P","RNU2-12P",0,NA,NA,NA,NA,NA
"RNU6-464P","RNU6-464P",0,NA,NA,NA,NA,NA
"LOC124900431","LOC124900431",0,NA,NA,NA,NA,NA
"LOC124900240","LOC124900240",0,NA,NA,NA,NA,NA
"MIR2116","MIR2116",0.646379110736937,0.149989288881533,0.19656583907934,0.758623272936284,0.44807794674625,NA
"RNA5SP291","RNA5SP291",0,NA,NA,NA,NA,NA
"RNU6-299P","RNU6-299P",0,NA,NA,NA,NA,NA
"RNU4ATAC5P","RNU4ATAC5P",0,NA,NA,NA,NA,NA
"RNU6-706P","RNU6-706P",0,NA,NA,NA,NA,NA
"RNA5SP47","RNA5SP47",0,NA,NA,NA,NA,NA
"RNA5SP454","RNA5SP454",0,NA,NA,NA,NA,NA
"LOC124900426","LOC124900426",0,NA,NA,NA,NA,NA
"RNU7-181P","RNU7-181P",0,NA,NA,NA,NA,NA
"RNU4-60P","RNU4-60P",0,NA,NA,NA,NA,NA
"SNORA31B","SNORA31B",5.8026997750369,0.277800042074148,0.374083071488097,0.771284617124094,0.440538248246845,0.655110205254026
"RN7SKP289","RN7SKP289",0,NA,NA,NA,NA,NA
"RNU7-77P","RNU7-77P",0.132040666604773,0.0386192648689605,0.151907570875714,0.238552058169751,0.811452943893437,NA
"RNA5SP415","RNA5SP415",0,NA,NA,NA,NA,NA
"RNU7-128P","RNU7-128P",0,NA,NA,NA,NA,NA
"RN7SKP57","RN7SKP57",0.136107913461643,-0.0233967412495678,0.151907570875714,-0.145051960308831,0.884669847164372,NA
"RNA5SP437","RNA5SP437",0,NA,NA,NA,NA,NA
"LOC124900348","LOC124900348",0,NA,NA,NA,NA,NA
"LOC124900454","LOC124900454",0,NA,NA,NA,NA,NA
"RNU6-494P","RNU6-494P",0,NA,NA,NA,NA,NA
"RNU6-711P","RNU6-711P",0,NA,NA,NA,NA,NA
"LOC124900211","LOC124900211",0,NA,NA,NA,NA,NA
"RNU6-709P","RNU6-709P",0,NA,NA,NA,NA,NA
"RNU6-794P","RNU6-794P",0.106449389088783,-0.0233967412495678,0.151907570875714,-0.132607853613448,0.894503520994931,NA
"RN7SKP295","RN7SKP295",0,NA,NA,NA,NA,NA
"RNU6-586P","RNU6-586P",0,NA,NA,NA,NA,NA
"RN7SKP92","RN7SKP92",0,NA,NA,NA,NA,NA
"RNA5SP169","RNA5SP169",0,NA,NA,NA,NA,NA
"RNU6-1116P","RNU6-1116P",0,NA,NA,NA,NA,NA
"RNA5SP373","RNA5SP373",0,NA,NA,NA,NA,NA
"RNU4ATAC17P","RNU4ATAC17P",0,NA,NA,NA,NA,NA
"RNA5SP106","RNA5SP106",0,NA,NA,NA,NA,NA
"LOC124900446","LOC124900446",0,NA,NA,NA,NA,NA
"RNU6-1174P","RNU6-1174P",0,NA,NA,NA,NA,NA
"RNU1-104P","RNU1-104P",0,NA,NA,NA,NA,NA
"LOC124900564","LOC124900564",0.301263007250265,0.0355606879928468,0.152022721342071,0.117520556050883,0.906447555539047,NA
"RNA5SP179","RNA5SP179",0,NA,NA,NA,NA,NA
"LOC124903254","LOC124903254",0,NA,NA,NA,NA,NA
"RNU2-19P","RNU2-19P",0,NA,NA,NA,NA,NA
"RNU7-161P","RNU7-161P",0,NA,NA,NA,NA,NA
"RNU2-60P","RNU2-60P",0,NA,NA,NA,NA,NA
"LINC01609","LINC01609",0,NA,NA,NA,NA,NA
"LOC100132280","LOC100132280",0,NA,NA,NA,NA,NA
"RPL12P22","RPL12P22",0,NA,NA,NA,NA,NA
"OC90","OC90",0,NA,NA,NA,NA,NA
"HNRNPA3P7","HNRNPA3P7",0,NA,NA,NA,NA,NA
"LOC100507403","LOC100507403",0.0894448445282099,0.0386192648689605,0.151907570875714,0.235712962518797,0.813655410650317,NA
"IGKV2D-36","IGKV2D-36",0,NA,NA,NA,NA,NA
"LOC105379224","LOC105379224",0.246008176889628,0.00761126180969632,0.151907570875714,0.0758436116623942,0.939543518934133,NA
"IGHV7-56","IGHV7-56",0,NA,NA,NA,NA,NA
"IGHV3-62","IGHV3-62",0,NA,NA,NA,NA,NA
"PSMC2P2","PSMC2P2",0,NA,NA,NA,NA,NA
"LINC00967","LINC00967",0,NA,NA,NA,NA,NA
"LINC02947","LINC02947",0,NA,NA,NA,NA,NA
"CIR1P1","CIR1P1",0.106453655430877,-0.0233967412495678,0.151907570875714,-0.14863289545726,0.881843314492441,NA
"LINC03023","LINC03023",0,NA,NA,NA,NA,NA
"RGS21","RGS21",0.0894448445282099,0.0386192648689605,0.151907570875714,0.235712962518797,0.813655410650317,NA
"IGHVII-28-1","IGHVII-28-1",0,NA,NA,NA,NA,NA
"IGLV3-17","IGLV3-17",0,NA,NA,NA,NA,NA
"LOC124901995","LOC124901995",0,NA,NA,NA,NA,NA
"RPL26P18","RPL26P18",0,NA,NA,NA,NA,NA
"H2AZP7","H2AZP7",0,NA,NA,NA,NA,NA
"PCDHGA12","PCDHGA12",843.872269969765,-0.147038895289831,0.104077392211288,-1.41149955664875,0.158097366248287,0.342192470666586
"LOC100420403","LOC100420403",0,NA,NA,NA,NA,NA
"LOC101927798","LOC101927798",0,NA,NA,NA,NA,NA
"WASHC5-AS1","WASHC5-AS1",2.17644033079078,-0.069896331933601,0.34166779443344,-0.253421723323368,0.799942342640426,NA
"IGHVII-65-1","IGHVII-65-1",0,NA,NA,NA,NA,NA
"LOC100286997","LOC100286997",0.587505280016952,-0.103340899612451,0.190322502941012,-0.51487264202173,0.606642019507448,NA
"LOC100130612","LOC100130612",0,NA,NA,NA,NA,NA
"LOC101926956","LOC101926956",0,NA,NA,NA,NA,NA
"CALCP","CALCP",0,NA,NA,NA,NA,NA
"ST13P17","ST13P17",0.522375517403771,-0.0676121872462311,0.1827862185535,-0.394243413910011,0.693401336140629,NA
"HOXA10-AS","HOXA10-AS",0,NA,NA,NA,NA,NA
"TRBV6-7","TRBV6-7",0,NA,NA,NA,NA,NA
"IGKV1D-32","IGKV1D-32",0,NA,NA,NA,NA,NA
"LOC124902033","LOC124902033",0.106449389088783,-0.0233967412495678,0.151907570875714,-0.132607853613448,0.894503520994931,NA
"LINC02153","LINC02153",0,NA,NA,NA,NA,NA
"GUSBP3","GUSBP3",114.366836488568,-0.541752776259696,0.196122856448336,-2.77889306703933,0.00545444775043853,0.02508425027471
"PSME2P5","PSME2P5",0.106449389088783,-0.0233967412495678,0.151907570875714,-0.132607853613448,0.894503520994931,NA
"IGHV3-65","IGHV3-65",0,NA,NA,NA,NA,NA
"DENND3-AS1","DENND3-AS1",10.3760334912437,-0.601705166595901,0.367317153035551,-1.79481582852851,0.0726830480618275,0.193943589570157
"LOC105375924","LOC105375924",0.594811551029314,0.0412231367340361,0.189511197198193,0.16497180976475,0.868966170555831,NA
"KRT18P41","KRT18P41",0,NA,NA,NA,NA,NA
"LOC100288001","LOC100288001",1.23341085300217,-0.00460852757574369,0.266266298906804,0.356971556164035,0.721113099636071,NA
"HIGD1AP6","HIGD1AP6",0,NA,NA,NA,NA,NA
"MIR124-1HG","MIR124-1HG",0,NA,NA,NA,NA,NA
"COX6CP8","COX6CP8",0,NA,NA,NA,NA,NA
"IGLVI-70","IGLVI-70",0,NA,NA,NA,NA,NA
"IGHV3-36","IGHV3-36",0,NA,NA,NA,NA,NA
"IGHV3-50","IGHV3-50",0,NA,NA,NA,NA,NA
"MTND1P36","MTND1P36",0.5612974640708,0.10214982363352,0.152068842543384,0.29756971383619,0.766031592798677,NA
"IGHV3-76","IGHV3-76",0,NA,NA,NA,NA,NA
"C8orf88","C8orf88",49.5956777764965,-0.126789122006515,0.250676749640865,-0.522243781081434,0.60150060657819,0.7813857841738
"SHLD3","SHLD3",17.4939588584009,-0.0227591315514585,0.331972521154781,0.0164308765055883,0.986890647181807,0.993296507008125
"DLGAP2-AS1","DLGAP2-AS1",0,NA,NA,NA,NA,NA
"IGHV1-67","IGHV1-67",0,NA,NA,NA,NA,NA
"CCDC71L","CCDC71L",739.131428003162,1.10339333359871,0.149915946073129,7.30822497753801,2.70694300906448e-13,8.0687926470192e-12
"IGKV2-10","IGKV2-10",0,NA,NA,NA,NA,NA
"LINC02209","LINC02209",0,NA,NA,NA,NA,NA
"LOC101929528","LOC101929528",0.0894448445282099,0.0386192648689605,0.151907570875714,0.235712962518797,0.813655410650317,NA
"LOC100422614","LOC100422614",0.24256156889252,-0.054404744308832,0.151907570875714,-0.324123473983237,0.745844555763561,NA
"TRBV7-7","TRBV7-7",1.2958865376292,-0.0526909698119385,0.282199999411559,-0.0973379940711316,0.922457984335649,NA
"MIOXP1","MIOXP1",0,NA,NA,NA,NA,NA
"HOXA10","HOXA10",0.714995535385896,0.00518758130019582,0.20212102653585,0.0433031210992633,0.965459903280522,NA
"LOC101928093","LOC101928093",0.106453655430877,-0.0233967412495678,0.151907570875714,-0.14863289545726,0.881843314492441,NA
"LINC01845","LINC01845",0.136107913461643,-0.0233967412495678,0.151907570875714,-0.145051960308831,0.884669847164372,NA
"LINC01606","LINC01606",0.136107913461643,-0.0233967412495678,0.151907570875714,-0.145051960308831,0.884669847164372,NA
"STAU2-AS1","STAU2-AS1",8.43678491757684,-0.78766808246249,0.370426086929906,-2.11434007554879,0.0344862318261562,0.110567699407545
"IGHVIII-82","IGHVIII-82",0,NA,NA,NA,NA,NA
"TMEM200B","TMEM200B",419.380289479868,0.761259005764997,0.130330271807117,5.82552692755778,5.69326782748139e-09,9.88657855426096e-08
"PCDHGB6","PCDHGB6",125.102710232922,-0.123472287595836,0.172102237009275,-0.715149278240334,0.474516806890771,0.683447949909454
"SERPINE3","SERPINE3",22.8680495695372,0.101290323805964,0.310186804312288,0.313059596914636,0.754235384269317,0.87773992752015
"IGHVIII-76-1","IGHVIII-76-1",0,NA,NA,NA,NA,NA
"LINC01847","LINC01847",0.625550690857686,-0.0317578086658517,0.195192267143778,-0.032397307076703,0.974155210003805,NA
"C1orf210","C1orf210",0,NA,NA,NA,NA,NA
"LINC00293","LINC00293",0,NA,NA,NA,NA,NA
"LINC01932","LINC01932",0,NA,NA,NA,NA,NA
"IGHV7-34-1","IGHV7-34-1",0,NA,NA,NA,NA,NA
"RAD21-AS1","RAD21-AS1",7.30001798641157,-0.166768060739918,0.372032749347341,-0.424295954801231,0.671349988992516,0.828310751848384
"SUMO2P19","SUMO2P19",0.752651078991694,0.0170840698069368,0.203495356818089,0.170994488408678,0.864228099383249,NA
"LOC392266","LOC392266",0.52511721980713,0.0739749132142876,0.153021189471981,0.131578598961034,0.895317613884635,NA
"IGHVII-22-1","IGHVII-22-1",0,NA,NA,NA,NA,NA
"COX6B1P6","COX6B1P6",0,NA,NA,NA,NA,NA
"LINC01298","LINC01298",0,NA,NA,NA,NA,NA
"TUG1","TUG1",3393.05780481889,-0.117554765508338,0.081204007286247,-1.45194307630635,0.146517433701444,0.324331188765683
"LOC105379388","LOC105379388",0,NA,NA,NA,NA,NA
"IGHV3-37","IGHV3-37",0,NA,NA,NA,NA,NA
"IGKV1D-22","IGKV1D-22",0,NA,NA,NA,NA,NA
"IGHVIII-25-1","IGHVIII-25-1",0,NA,NA,NA,NA,NA
"TRNP1","TRNP1",1041.12888342218,1.93806856037966,0.112014652449971,17.3068474517174,4.17666094164424e-67,2.46599700443003e-64
"LOC100507464","LOC100507464",0,NA,NA,NA,NA,NA
"IGHVII-49-1","IGHVII-49-1",0,NA,NA,NA,NA,NA
"IGHVIII-5-1","IGHVIII-5-1",0,NA,NA,NA,NA,NA
"RANP9","RANP9",0,NA,NA,NA,NA,NA
"LOC105379391","LOC105379391",0,NA,NA,NA,NA,NA
"CTNNA1-AS1","CTNNA1-AS1",0.947960461445501,0.00893357241293988,0.227527765247762,0.0222366620494962,0.982259172727561,NA
"EVX1-AS","EVX1-AS",0,NA,NA,NA,NA,NA
"LOC105375759","LOC105375759",0,NA,NA,NA,NA,NA
"TRBV7-4","TRBV7-4",0,NA,NA,NA,NA,NA
"IGHVIII-13-1","IGHVIII-13-1",0,NA,NA,NA,NA,NA
"LINC01605","LINC01605",7.50211244947886,0.368462220339428,0.373213435350329,1.06035622931793,0.288982567221043,0.507861235448325
"LINC02159","LINC02159",0,NA,NA,NA,NA,NA
"SNX18P27","SNX18P27",0,NA,NA,NA,NA,NA
"LOC100533622","LOC100533622",0,NA,NA,NA,NA,NA
"HSPA8P13","HSPA8P13",0.275662434920394,0.00761126180969631,0.151907570875714,0.0632372521472221,0.949577581204046,NA
"LINC01942","LINC01942",0,NA,NA,NA,NA,NA
"SRPK2P","SRPK2P",0.212907310861753,-0.054404744308832,0.151907570875714,-0.199322874314947,0.842010187045579,NA
"NCRNA00250","NCRNA00250",0.122373318193845,-0.0233967412495678,0.151907570875714,-0.14127207466495,0.887655009528923,NA
"LINC02237","LINC02237",0,NA,NA,NA,NA,NA
"IGKV2-4","IGKV2-4",0,NA,NA,NA,NA,NA
"RNU6-988P","RNU6-988P",0,NA,NA,NA,NA,NA
"PCAT1","PCAT1",0.0894448445282099,0.0386192648689605,0.151907570875714,0.235712962518797,0.813655410650317,NA
"IGHV3-33-2","IGHV3-33-2",0,NA,NA,NA,NA,NA
"IGHV3-25","IGHV3-25",0,NA,NA,NA,NA,NA
"IGLV3-6","IGLV3-6",0,NA,NA,NA,NA,NA
"IGLV2-28","IGLV2-28",0,NA,NA,NA,NA,NA
"LOC101929217","LOC101929217",0.496971287349044,-0.0708144214926685,0.180832157667262,-0.37306900050048,0.709097089846698,NA
"SMIM18","SMIM18",0.393968506257369,0.0398159540977478,0.152036334373458,0.237841376075045,0.812004125855939,NA
"IGHVII-15-1","IGHVII-15-1",0,NA,NA,NA,NA,NA
"IGHVIII-26-1","IGHVIII-26-1",0,NA,NA,NA,NA,NA
"HMGB1P19","HMGB1P19",0.364934887086365,-0.0846492750735138,0.151990904118148,-0.489427404497742,0.624539138403357,NA
"LOC101927908","LOC101927908",0,NA,NA,NA,NA,NA
"LOC105375747","LOC105375747",0,NA,NA,NA,NA,NA
"LOC100420127","LOC100420127",0,NA,NA,NA,NA,NA
"LINC01603","LINC01603",0.228999365986961,0.0696272679282247,0.151907570875714,0.41310219845689,0.679531738770254,NA
"IGHVII-26-2","IGHVII-26-2",0,NA,NA,NA,NA,NA
"PCDHGA5","PCDHGA5",98.7536041016753,0.0341021602396075,0.214125438928027,0.0800510028550968,0.936196691678077,0.969326660272234
"IGKV2-36","IGKV2-36",0,NA,NA,NA,NA,NA
"SINHCAFP3","SINHCAFP3",0,NA,NA,NA,NA,NA
"LINC02099","LINC02099",0.122373318193845,-0.0233967412495678,0.151907570875714,-0.14127207466495,0.887655009528923,NA
"IGHVII-30-1","IGHVII-30-1",0,NA,NA,NA,NA,NA
"CDH12P3","CDH12P3",24.2771303801155,-0.389272886329539,0.300884811099723,-1.31285486808074,0.189231857227748,0.386752528332201
"CYCSP23","CYCSP23",0,NA,NA,NA,NA,NA
"IGKV1-13","IGKV1-13",0,NA,NA,NA,NA,NA
"LOC100420746","LOC100420746",0,NA,NA,NA,NA,NA
"ATP6V1G1P2","ATP6V1G1P2",0,NA,NA,NA,NA,NA
"MTCYBP19","MTCYBP19",0,NA,NA,NA,NA,NA
"LOC124901880","LOC124901880",0,NA,NA,NA,NA,NA
"NACA2","NACA2",0.225552757989853,0.00761126180969637,0.151907570875714,0.0535415514349016,0.957300424851851,NA
"SQLE-DT","SQLE-DT",0,NA,NA,NA,NA,NA
"XRCC6P4","XRCC6P4",0.0894448445282099,0.0386192648689605,0.151907570875714,0.235712962518797,0.813655410650317,NA
"HPYR1","HPYR1",0.139554521458751,0.0386192648689605,0.151907570875714,0.24202878139032,0.808757861769012,NA
"MIR3142HG","MIR3142HG",0.543824576142784,-0.0510115630784108,0.186601383076595,-0.309974792405982,0.756580125614028,NA
"LOC105375750","LOC105375750",0,NA,NA,NA,NA,NA
"TRBV6-8","TRBV6-8",0,NA,NA,NA,NA,NA
"PCDHGA7","PCDHGA7",233.592088943894,-0.0430416266613991,0.135493847452806,-0.288731472856417,0.772786876098193,0.888550262912654
"FAM86HP","FAM86HP",48.8829676804021,-0.951016138621446,0.269776831178381,-3.39985465036045,0.00067421682510156,0.00421928352308767
"SDR16C6P","SDR16C6P",0,NA,NA,NA,NA,NA
"C1GALT1P3","C1GALT1P3",0,NA,NA,NA,NA,NA
"IGHV3-52","IGHV3-52",0,NA,NA,NA,NA,NA
"TUBAP7","TUBAP7",0,NA,NA,NA,NA,NA
"PYDC2","PYDC2",0,NA,NA,NA,NA,NA
"LOC101928016","LOC101928016",0.139554521458751,0.0386192648689605,0.151907570875714,0.24202878139032,0.808757861769012,NA
"LOC101929341","LOC101929341",0,NA,NA,NA,NA,NA
"LINC01414","LINC01414",0,NA,NA,NA,NA,NA
"MTCO1P4","MTCO1P4",0,NA,NA,NA,NA,NA
"LOC100422441","LOC100422441",0.24474663638769,-0.054404744308832,0.151907570875714,-0.226867774629078,0.82052656084086,NA
"NKX2-1-AS1","NKX2-1-AS1",0,NA,NA,NA,NA,NA
"LOC392180","LOC392180",0,NA,NA,NA,NA,NA
"LOC105375781","LOC105375781",0,NA,NA,NA,NA,NA
"IGKV1-22","IGKV1-22",0,NA,NA,NA,NA,NA
"SUMO2P16","SUMO2P16",0,NA,NA,NA,NA,NA
"IGHV3-30-2","IGHV3-30-2",0,NA,NA,NA,NA,NA
"KCNIP1-AS1","KCNIP1-AS1",0,NA,NA,NA,NA,NA
"IGKV2-38","IGKV2-38",0,NA,NA,NA,NA,NA
"LOC101927822","LOC101927822",0.212907310861753,-0.054404744308832,0.151907570875714,-0.199322874314947,0.842010187045579,NA
"LINC01300","LINC01300",0,NA,NA,NA,NA,NA
"SLC10A5","SLC10A5",4.77564644579783,-0.239436364024385,0.369675263796348,-0.7035566630205,0.481708907767681,0.689162483051414
